seq_id	source_tag	primary_tag	start	end	score	strand	frame	ID	inference	locus_tag	note	product	protein_id	Parent
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	136935	142565	.	1	0	ORFi_00100	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:ASK05754.1	ORFi_00100	ORF100	hypothetical protein	gnl|OsHV|ORFi_00100	nbisL2-cds-100
gnl|OsHV|ORFi_1	Prodigal:002006	exon	136935	142565	.	1	.	nbis-exon-100	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:ASK05754.1	ORFi_00100	ORF100	hypothetical protein	gnl|OsHV|ORFi_00100	nbisL2-cds-100
gnl|OsHV|ORFi_1	Prodigal:002006	gene	142652	143281	.	1	0	nbis-gene-101	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27027.1	ORFi_00101	ORF101	hypothetical protein	gnl|OsHV|ORFi_00101
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	142652	143281	.	1	0	nbisL2-cds-101	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27027.1	ORFi_00101	ORF101	hypothetical protein	gnl|OsHV|ORFi_00101	nbis-gene-101
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	142652	143281	.	1	0	ORFi_00101	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27027.1	ORFi_00101	ORF101	hypothetical protein	gnl|OsHV|ORFi_00101	nbisL2-cds-101
gnl|OsHV|ORFi_1	Prodigal:002006	exon	142652	143281	.	1	.	nbis-exon-101	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27027.1	ORFi_00101	ORF101	hypothetical protein	gnl|OsHV|ORFi_00101	nbisL2-cds-101
gnl|OsHV|ORFi_1	Prodigal:002006	gene	143321	145609	.	-1	0	nbis-gene-102	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27028.1	ORFi_00102	ORF102	hypothetical protein	gnl|OsHV|ORFi_00102
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	143321	145609	.	-1	0	nbisL2-cds-102	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27028.1	ORFi_00102	ORF102	hypothetical protein	gnl|OsHV|ORFi_00102	nbis-gene-102
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	143321	145609	.	-1	0	ORFi_00102	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27028.1	ORFi_00102	ORF102	hypothetical protein	gnl|OsHV|ORFi_00102	nbisL2-cds-102
gnl|OsHV|ORFi_1	Prodigal:002006	exon	143321	145609	.	-1	.	nbis-exon-102	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27028.1	ORFi_00102	ORF102	hypothetical protein	gnl|OsHV|ORFi_00102	nbisL2-cds-102
gnl|OsHV|ORFi_1	Prodigal:002006	gene	145622	146983	.	1	0	nbis-gene-103	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27029.1	ORFi_00103	ORF103	hypothetical protein	gnl|OsHV|ORFi_00103
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	145622	146983	.	1	0	nbisL2-cds-103	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27029.1	ORFi_00103	ORF103	hypothetical protein	gnl|OsHV|ORFi_00103	nbis-gene-103
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	145622	146983	.	1	0	ORFi_00103	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27029.1	ORFi_00103	ORF103	hypothetical protein	gnl|OsHV|ORFi_00103	nbisL2-cds-103
gnl|OsHV|ORFi_1	Prodigal:002006	exon	145622	146983	.	1	.	nbis-exon-103	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27029.1	ORFi_00103	ORF103	hypothetical protein	gnl|OsHV|ORFi_00103	nbisL2-cds-103
gnl|OsHV|ORFi_1	Prodigal:002006	gene	147044	150646	.	1	0	nbis-gene-104	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27030.1	ORFi_00104	ORF104	hypothetical protein	gnl|OsHV|ORFi_00104
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	147044	150646	.	1	0	nbisL2-cds-104	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27030.1	ORFi_00104	ORF104	hypothetical protein	gnl|OsHV|ORFi_00104	nbis-gene-104
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	147044	150646	.	1	0	ORFi_00104	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27030.1	ORFi_00104	ORF104	hypothetical protein	gnl|OsHV|ORFi_00104	nbisL2-cds-104
gnl|OsHV|ORFi_1	Prodigal:002006	exon	147044	150646	.	1	.	nbis-exon-104	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27030.1	ORFi_00104	ORF104	hypothetical protein	gnl|OsHV|ORFi_00104	nbisL2-cds-104
gnl|OsHV|ORFi_1	Prodigal:002006	gene	150674	150787	.	1	0	nbis-gene-105	ab initio prediction:Prodigal:002006	ORFi_00105	hypothetical protein	gnl|OsHV|ORFi_00105
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	150674	150787	.	1	0	nbisL2-cds-105	ab initio prediction:Prodigal:002006	ORFi_00105	hypothetical protein	gnl|OsHV|ORFi_00105	nbis-gene-105
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	150674	150787	.	1	0	ORFi_00105	ab initio prediction:Prodigal:002006	ORFi_00105	hypothetical protein	gnl|OsHV|ORFi_00105	nbisL2-cds-105
gnl|OsHV|ORFi_1	Prodigal:002006	exon	150674	150787	.	1	.	nbis-exon-105	ab initio prediction:Prodigal:002006	ORFi_00105	hypothetical protein	gnl|OsHV|ORFi_00105	nbisL2-cds-105
gnl|OsHV|ORFi_1	Prodigal:002006	gene	150765	150872	.	-1	0	nbis-gene-106	ab initio prediction:Prodigal:002006	ORFi_00106	hypothetical protein	gnl|OsHV|ORFi_00106
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	150765	150872	.	-1	0	nbisL2-cds-106	ab initio prediction:Prodigal:002006	ORFi_00106	hypothetical protein	gnl|OsHV|ORFi_00106	nbis-gene-106
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	150765	150872	.	-1	0	ORFi_00106	ab initio prediction:Prodigal:002006	ORFi_00106	hypothetical protein	gnl|OsHV|ORFi_00106	nbisL2-cds-106
gnl|OsHV|ORFi_1	Prodigal:002006	exon	150765	150872	.	-1	.	nbis-exon-106	ab initio prediction:Prodigal:002006	ORFi_00106	hypothetical protein	gnl|OsHV|ORFi_00106	nbisL2-cds-106
gnl|OsHV|ORFi_1	Prodigal:002006	gene	150869	151516	.	-1	0	nbis-gene-107	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27031.1	ORFi_00107	ORF_PT6	hypothetical protein	gnl|OsHV|ORFi_00107
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	150869	151516	.	-1	0	nbisL2-cds-107	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27031.1	ORFi_00107	ORF_PT6	hypothetical protein	gnl|OsHV|ORFi_00107	nbis-gene-107
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	150869	151516	.	-1	0	ORFi_00107	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27031.1	ORFi_00107	ORF_PT6	hypothetical protein	gnl|OsHV|ORFi_00107	nbisL2-cds-107
gnl|OsHV|ORFi_1	Prodigal:002006	exon	150869	151516	.	-1	.	nbis-exon-107	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27031.1	ORFi_00107	ORF_PT6	hypothetical protein	gnl|OsHV|ORFi_00107	nbisL2-cds-107
gnl|OsHV|ORFi_1	Prodigal:002006	gene	151479	151931	.	-1	0	nbis-gene-108	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27032.1	ORFi_00108	ORF_PT7	hypothetical protein	gnl|OsHV|ORFi_00108
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	151479	151931	.	-1	0	nbisL2-cds-108	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27032.1	ORFi_00108	ORF_PT7	hypothetical protein	gnl|OsHV|ORFi_00108	nbis-gene-108
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	151479	151931	.	-1	0	ORFi_00108	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27032.1	ORFi_00108	ORF_PT7	hypothetical protein	gnl|OsHV|ORFi_00108	nbisL2-cds-108
gnl|OsHV|ORFi_1	Prodigal:002006	exon	151479	151931	.	-1	.	nbis-exon-108	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27032.1	ORFi_00108	ORF_PT7	hypothetical protein	gnl|OsHV|ORFi_00108	nbisL2-cds-108
gnl|OsHV|ORFi_1	Prodigal:002006	gene	151936	152142	.	-1	0	nbis-gene-109	ab initio prediction:Prodigal:002006	ORFi_00109	hypothetical protein	gnl|OsHV|ORFi_00109
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	151936	152142	.	-1	0	nbisL2-cds-109	ab initio prediction:Prodigal:002006	ORFi_00109	hypothetical protein	gnl|OsHV|ORFi_00109	nbis-gene-109
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	151936	152142	.	-1	0	ORFi_00109	ab initio prediction:Prodigal:002006	ORFi_00109	hypothetical protein	gnl|OsHV|ORFi_00109	nbisL2-cds-109
gnl|OsHV|ORFi_1	Prodigal:002006	exon	151936	152142	.	-1	.	nbis-exon-109	ab initio prediction:Prodigal:002006	ORFi_00109	hypothetical protein	gnl|OsHV|ORFi_00109	nbisL2-cds-109
gnl|OsHV|ORFi_1	Prodigal:002006	gene	14651	15112	.	-1	0	nbis-gene-11	ab initio prediction:Prodigal:002006	ORFi_00011	hypothetical protein	gnl|OsHV|ORFi_00011
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	14651	15112	.	-1	0	nbisL2-cds-11	ab initio prediction:Prodigal:002006	ORFi_00011	hypothetical protein	gnl|OsHV|ORFi_00011	nbis-gene-11
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	14651	15112	.	-1	0	ORFi_00011	ab initio prediction:Prodigal:002006	ORFi_00011	hypothetical protein	gnl|OsHV|ORFi_00011	nbisL2-cds-11
gnl|OsHV|ORFi_1	Prodigal:002006	exon	14651	15112	.	-1	.	nbis-exon-11	ab initio prediction:Prodigal:002006	ORFi_00011	hypothetical protein	gnl|OsHV|ORFi_00011	nbisL2-cds-11
gnl|OsHV|ORFi_1	Prodigal:002006	gene	152139	152399	.	-1	0	nbis-gene-110	ab initio prediction:Prodigal:002006	ORFi_00110	hypothetical protein	gnl|OsHV|ORFi_00110
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	152139	152399	.	-1	0	nbisL2-cds-110	ab initio prediction:Prodigal:002006	ORFi_00110	hypothetical protein	gnl|OsHV|ORFi_00110	nbis-gene-110
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	152139	152399	.	-1	0	ORFi_00110	ab initio prediction:Prodigal:002006	ORFi_00110	hypothetical protein	gnl|OsHV|ORFi_00110	nbisL2-cds-110
gnl|OsHV|ORFi_1	Prodigal:002006	exon	152139	152399	.	-1	.	nbis-exon-110	ab initio prediction:Prodigal:002006	ORFi_00110	hypothetical protein	gnl|OsHV|ORFi_00110	nbisL2-cds-110
gnl|OsHV|ORFi_1	Prodigal:002006	gene	152544	153941	.	-1	0	nbis-gene-111	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27033.1	ORFi_00111	ORF106	hypothetical protein	gnl|OsHV|ORFi_00111
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	152544	153941	.	-1	0	nbisL2-cds-111	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27033.1	ORFi_00111	ORF106	hypothetical protein	gnl|OsHV|ORFi_00111	nbis-gene-111
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	152544	153941	.	-1	0	ORFi_00111	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27033.1	ORFi_00111	ORF106	hypothetical protein	gnl|OsHV|ORFi_00111	nbisL2-cds-111
gnl|OsHV|ORFi_1	Prodigal:002006	exon	152544	153941	.	-1	.	nbis-exon-111	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27033.1	ORFi_00111	ORF106	hypothetical protein	gnl|OsHV|ORFi_00111	nbisL2-cds-111
gnl|OsHV|ORFi_1	Prodigal:002006	gene	154065	156134	.	1	0	nbis-gene-112	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:ASK05760.1	ORFi_00112	ORF107	hypothetical protein	gnl|OsHV|ORFi_00112
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	154065	156134	.	1	0	nbisL2-cds-112	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:ASK05760.1	ORFi_00112	ORF107	hypothetical protein	gnl|OsHV|ORFi_00112	nbis-gene-112
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	154065	156134	.	1	0	ORFi_00112	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:ASK05760.1	ORFi_00112	ORF107	hypothetical protein	gnl|OsHV|ORFi_00112	nbisL2-cds-112
gnl|OsHV|ORFi_1	Prodigal:002006	exon	154065	156134	.	1	.	nbis-exon-112	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:ASK05760.1	ORFi_00112	ORF107	hypothetical protein	gnl|OsHV|ORFi_00112	nbisL2-cds-112
gnl|OsHV|ORFi_1	Prodigal:002006	gene	156351	157163	.	1	0	nbis-gene-113	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27035.1	ORFi_00113	ORF108	hypothetical protein	gnl|OsHV|ORFi_00113
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	156351	157163	.	1	0	nbisL2-cds-113	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27035.1	ORFi_00113	ORF108	hypothetical protein	gnl|OsHV|ORFi_00113	nbis-gene-113
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	156351	157163	.	1	0	ORFi_00113	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27035.1	ORFi_00113	ORF108	hypothetical protein	gnl|OsHV|ORFi_00113	nbisL2-cds-113
gnl|OsHV|ORFi_1	Prodigal:002006	exon	156351	157163	.	1	.	nbis-exon-113	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27035.1	ORFi_00113	ORF108	hypothetical protein	gnl|OsHV|ORFi_00113	nbisL2-cds-113
gnl|OsHV|ORFi_1	Prodigal:002006	gene	157216	159840	.	1	0	nbis-gene-114	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27036.1	ORFi_00114	ORF109	hypothetical protein	gnl|OsHV|ORFi_00114
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	157216	159840	.	1	0	nbisL2-cds-114	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27036.1	ORFi_00114	ORF109	hypothetical protein	gnl|OsHV|ORFi_00114	nbis-gene-114
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	157216	159840	.	1	0	ORFi_00114	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27036.1	ORFi_00114	ORF109	hypothetical protein	gnl|OsHV|ORFi_00114	nbisL2-cds-114
gnl|OsHV|ORFi_1	Prodigal:002006	exon	157216	159840	.	1	.	nbis-exon-114	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27036.1	ORFi_00114	ORF109	hypothetical protein	gnl|OsHV|ORFi_00114	nbisL2-cds-114
gnl|OsHV|ORFi_1	Prodigal:002006	gene	159935	160720	.	1	0	nbis-gene-115	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27037.1	ORFi_00115	ORF110	hypothetical protein	gnl|OsHV|ORFi_00115
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	159935	160720	.	1	0	nbisL2-cds-115	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27037.1	ORFi_00115	ORF110	hypothetical protein	gnl|OsHV|ORFi_00115	nbis-gene-115
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	159935	160720	.	1	0	ORFi_00115	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27037.1	ORFi_00115	ORF110	hypothetical protein	gnl|OsHV|ORFi_00115	nbisL2-cds-115
gnl|OsHV|ORFi_1	Prodigal:002006	exon	159935	160720	.	1	.	nbis-exon-115	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27037.1	ORFi_00115	ORF110	hypothetical protein	gnl|OsHV|ORFi_00115	nbisL2-cds-115
gnl|OsHV|ORFi_1	Prodigal:002006	gene	160809	161678	.	-1	0	nbis-gene-116	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27038.1	ORFi_00116	ORF111	hypothetical protein	gnl|OsHV|ORFi_00116
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	160809	161678	.	-1	0	nbisL2-cds-116	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27038.1	ORFi_00116	ORF111	hypothetical protein	gnl|OsHV|ORFi_00116	nbis-gene-116
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	160809	161678	.	-1	0	ORFi_00116	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27038.1	ORFi_00116	ORF111	hypothetical protein	gnl|OsHV|ORFi_00116	nbisL2-cds-116
gnl|OsHV|ORFi_1	Prodigal:002006	exon	160809	161678	.	-1	.	nbis-exon-116	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27038.1	ORFi_00116	ORF111	hypothetical protein	gnl|OsHV|ORFi_00116	nbisL2-cds-116
gnl|OsHV|ORFi_1	Prodigal:002006	gene	161802	163190	.	1	0	nbis-gene-117	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27039.1	ORFi_00117	ORF112	hypothetical protein	gnl|OsHV|ORFi_00117
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	161802	163190	.	1	0	nbisL2-cds-117	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27039.1	ORFi_00117	ORF112	hypothetical protein	gnl|OsHV|ORFi_00117	nbis-gene-117
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	161802	163190	.	1	0	ORFi_00117	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27039.1	ORFi_00117	ORF112	hypothetical protein	gnl|OsHV|ORFi_00117	nbisL2-cds-117
gnl|OsHV|ORFi_1	Prodigal:002006	exon	161802	163190	.	1	.	nbis-exon-117	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27039.1	ORFi_00117	ORF112	hypothetical protein	gnl|OsHV|ORFi_00117	nbisL2-cds-117
gnl|OsHV|ORFi_1	Prodigal:002006	gene	163197	164153	.	1	0	nbis-gene-118	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27040.1	ORFi_00118	ORF113	hypothetical protein	gnl|OsHV|ORFi_00118
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	163197	164153	.	1	0	nbisL2-cds-118	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27040.1	ORFi_00118	ORF113	hypothetical protein	gnl|OsHV|ORFi_00118	nbis-gene-118
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	163197	164153	.	1	0	ORFi_00118	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27040.1	ORFi_00118	ORF113	hypothetical protein	gnl|OsHV|ORFi_00118	nbisL2-cds-118
gnl|OsHV|ORFi_1	Prodigal:002006	exon	163197	164153	.	1	.	nbis-exon-118	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27040.1	ORFi_00118	ORF113	hypothetical protein	gnl|OsHV|ORFi_00118	nbisL2-cds-118
gnl|OsHV|ORFi_1	Prodigal:002006	gene	164299	165147	.	1	0	nbis-gene-119	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL26933.1	ORFi_00119	ORF6	hypothetical protein	gnl|OsHV|ORFi_00119
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	164299	165147	.	1	0	nbisL2-cds-119	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL26933.1	ORFi_00119	ORF6	hypothetical protein	gnl|OsHV|ORFi_00119	nbis-gene-119
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	164299	165147	.	1	0	ORFi_00119	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL26933.1	ORFi_00119	ORF6	hypothetical protein	gnl|OsHV|ORFi_00119	nbisL2-cds-119
gnl|OsHV|ORFi_1	Prodigal:002006	exon	164299	165147	.	1	.	nbis-exon-119	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL26933.1	ORFi_00119	ORF6	hypothetical protein	gnl|OsHV|ORFi_00119	nbisL2-cds-119
gnl|OsHV|ORFi_1	Prodigal:002006	gene	15273	15554	.	1	0	nbis-gene-12	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL26945.1	ORFi_00012	ORF18	hypothetical protein	gnl|OsHV|ORFi_00012
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	15273	15554	.	1	0	nbisL2-cds-12	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL26945.1	ORFi_00012	ORF18	hypothetical protein	gnl|OsHV|ORFi_00012	nbis-gene-12
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	15273	15554	.	1	0	ORFi_00012	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL26945.1	ORFi_00012	ORF18	hypothetical protein	gnl|OsHV|ORFi_00012	nbisL2-cds-12
gnl|OsHV|ORFi_1	Prodigal:002006	exon	15273	15554	.	1	.	nbis-exon-12	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL26945.1	ORFi_00012	ORF18	hypothetical protein	gnl|OsHV|ORFi_00012	nbisL2-cds-12
gnl|OsHV|ORFi_1	Prodigal:002006	gene	165366	165743	.	1	0	nbis-gene-120	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27042.1	ORFi_00120	ORF_PT2	hypothetical protein	gnl|OsHV|ORFi_00120
gnl|OsHV|ORFi_1	Prodigal:002006	mRNA	165366	165743	.	1	0	nbisL2-cds-120	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27042.1	ORFi_00120	ORF_PT2	hypothetical protein	gnl|OsHV|ORFi_00120	nbis-gene-120
gnl|OsHV|ORFi_1	Prodigal:002006	CDS	165366	165743	.	1	0	ORFi_00120	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27042.1	ORFi_00120	ORF_PT2	hypothetical protein	gnl|OsHV|ORFi_00120	nbisL2-cds-120
gnl|OsHV|ORFi_1	Prodigal:002006	exon	165366	165743	.	1	.	nbis-exon-120	ab initio prediction:Prodigal:002006, similar to AA sequence:Ostreid_herpesvirus.faa:AVL27042.1	ORFi_00120	ORF_PT2	hypothetical protein	gnl|OsHV|ORFi_00120	nbisL2-cds-120
gnl|OsHV|ORFi_1	Prodigal:002006	gene	165976	166350	.	1	0	nbis-gene-121	ab initio prediction:Prodigal:002006	ORFi_00121	hypothetical protein	gnl|OsHV|ORFi_00121
